5525,6/29/04,15418,373.2,30.79,403.99
5526,6/29/04,14386,168.89,13.93,182.82
5527,6/23/04,6553,396.25,32.69,428.94
5528,6/9/04,2775,256.73,21.18,277.91
5529,6/11/04,4639,111.12,9.17,120.29
5530,6/23/04,9045,148.87,12.28,161.15
5531,6/22/04,14243,368.55,30.41,398.96
5532,6/8/04,13001,191.68,15.81,207.49
5533,6/4/04,15904,160.13,13.21,173.34
5534,6/14/04,14997,19.3,1.59,20.89
5535,6/21/04,3334,285.36,23.54,308.9
5536,6/20/04,505,138.39,11.42,149.81
5537,6/26/04,19353,300.3,24.77,325.07
5538,6/27/04,13477,62.69,5.17,67.86
5539,6/25/04,14760,175.76,14.5,190.26
5540,6/12/04,16073,396.68,32.73,429.41
5541,6/25/04,9753,46.37,3.83,50.2
5542,6/30/04,11401,76.05,6.27,82.32
5543,6/1/04,11451,235.91,19.46,255.37
5544,6/27/04,12114,25.94,2.14,28.08
5545,6/17/04,14699,53.78,4.44,58.22
5546,6/15/04,108,134.73,11.12,145.85
5547,6/6/04,9058,249.21,20.56,269.77
5548,6/7/04,18740,144.59,11.93,156.52
5549,6/28/04,4901,192.76,15.9,208.66
5550,6/1/04,19959,56.56,4.67,61.23
5551,6/30/04,12932,384,31.68,415.68
5552,6/18/04,12656,380.83,31.42,412.25
5553,6/10/04,16158,249.98,20.62,270.6
5554,6/19/04,11960,393.16,32.44,425.6
5555,6/17/04,3965,32.72,2.7,35.42
5556,6/18/04,7742,84.84,7,91.84
5557,6/26/04,7686,92.59,7.64,100.23
5558,6/16/04,9662,295.68,24.39,320.07
5559,6/22/04,12327,23.64,1.95,25.59
5560,6/23/04,18828,323.83,26.72,350.55
5561,6/30/04,17495,191.65,15.81,207.46
5562,6/12/04,9267,9.54,0.79,10.33
5563,6/13/04,2846,293.78,24.24,318.02
5564,6/26/04,2359,262.02,21.62,283.64
5565,6/20/04,8147,212.73,17.55,230.28
5566,6/4/04,11704,385.44,31.8,417.24
5567,6/19/04,1648,226.79,18.71,245.5
5568,6/21/04,11252,1.52,0.13,1.65
5569,6/3/04,7947,150.95,12.45,163.4
5570,6/27/04,13310,203.04,16.75,219.79
5571,6/28/04,5966,350.81,28.94,379.75
5572,6/8/04,10217,144.29,11.9,156.19
5573,6/16/04,3713,160.78,13.26,174.04
5574,6/8/04,15138,324.32,26.76,351.08
5575,6/6/04,9948,19.93,1.64,21.57
5576,6/25/04,11058,351.21,28.97,380.18
5577,6/13/04,11585,351.1,28.97,380.07
5578,6/24/04,10155,204.29,16.85,221.14
5579,6/25/04,6981,71.08,5.86,76.94
5580,6/18/04,9636,140.84,11.62,152.46
5581,6/27/04,19887,22.74,1.88,24.62
5582,6/18/04,3464,190.55,15.72,206.27
5583,6/28/04,17636,370.22,30.54,400.76
5584,6/6/04,16693,348.79,28.78,377.57
5585,6/16/04,5646,117.33,9.68,127.01
5586,6/22/04,2971,4.84,0.4,5.24
5587,6/25/04,12063,201.94,16.66,218.6
5588,6/18/04,9948,398.69,32.89,431.58
5589,6/15/04,18185,125.6,10.36,135.96
5590,6/23/04,15360,175.11,14.45,189.56
5591,6/21/04,5801,336.78,27.78,364.56
5592,6/9/04,11700,393.94,32.5,426.44
5593,6/18/04,12938,5.53,0.46,5.99
5594,6/8/04,13578,166.93,13.77,180.7
5595,6/5/04,11160,36.52,3.01,39.53
5596,6/9/04,4908,323.13,26.66,349.79
5597,6/3/04,17133,70.49,5.82,76.31
5598,6/23/04,11235,282.9,23.34,306.24
5599,6/7/04,19944,393.22,32.44,425.66
5600,6/18/04,10577,28.24,2.33,30.57
5601,6/23/04,6181,399.51,32.96,432.47
5602,6/3/04,16646,233.72,19.28,253
5603,6/25/04,13746,252.2,20.81,273.01
5604,6/2/04,15264,363.26,29.97,393.23
5605,6/27/04,593,117.31,9.68,126.99
5606,6/6/04,13840,181.32,14.96,196.28
5607,6/15/04,18267,67.64,5.58,73.22
5608,6/3/04,18299,66.27,5.47,71.74
5609,6/13/04,17362,209.51,17.28,226.79
5610,6/7/04,2138,377.79,31.17,408.96
5611,6/10/04,886,262.45,21.65,284.1
5612,6/22/04,10643,291.1,24.02,315.12
5613,6/27/04,8643,309.44,25.53,334.97
5614,6/7/04,12918,386.92,31.92,418.84
5615,6/11/04,923,258.42,21.32,279.74
5616,6/21/04,15570,28.1,2.32,30.42
5617,6/5/04,6616,39.79,3.28,43.07
5618,6/8/04,14768,43.03,3.55,46.58
5619,6/22/04,18413,61.43,5.07,66.5
5620,6/10/04,2985,159.99,13.2,173.19
5621,6/25/04,9051,222.08,18.32,240.4
5622,6/18/04,15275,368.86,30.43,399.29
5623,6/14/04,6589,209.15,17.25,226.4
5624,6/19/04,2219,233.09,19.23,252.32
5625,6/18/04,2819,45.61,3.76,49.37
5626,6/26/04,13122,342.73,28.28,371.01
5627,6/5/04,1469,239.01,19.72,258.73
5628,6/13/04,11392,78.01,6.44,84.45
5629,6/10/04,252,116.02,9.57,125.59
5630,6/25/04,13999,341.06,28.14,369.2
5631,6/6/04,19340,398.53,32.88,431.41
5632,6/28/04,247,22.9,1.89,24.79
5633,6/26/04,11057,353.36,29.15,382.51
5634,6/1/04,18671,243.14,20.06,263.2
5635,6/4/04,4614,35.72,2.95,38.67
5636,6/28/04,13148,91.86,7.58,99.44
5637,6/13/04,12152,70.08,5.78,75.86
5638,6/22/04,12381,253.73,20.93,274.66
5639,6/25/04,19561,297.45,24.54,321.99
5640,6/30/04,6336,29.15,2.4,31.55
5641,6/2/04,13210,210.81,17.39,228.2
5642,6/4/04,18034,342.31,28.24,370.55
5643,6/25/04,13686,16.14,1.33,17.47
5644,6/2/04,7330,331.93,27.38,359.31
5645,6/6/04,4163,54.18,4.47,58.65
5646,6/21/04,18537,351.7,29.02,380.72
5647,6/7/04,1222,176.52,14.56,191.08
5648,6/21/04,17295,165.5,13.65,179.15
5649,6/16/04,13731,298.36,24.61,322.97
5650,6/3/04,7543,121.94,10.06,132
5651,6/27/04,12528,238.26,19.66,257.92
5652,6/5/04,4735,274.24,22.62,296.86
5653,6/14/04,10175,130.29,10.75,141.04
5654,6/27/04,13257,288.7,23.82,312.52
5655,6/29/04,8731,131.5,10.85,142.35
5656,6/14/04,3368,31.69,2.61,34.3
5657,6/28/04,18604,172.43,14.23,186.66
5658,6/13/04,1549,212.18,17.5,229.68
5659,6/20/04,14449,179.45,14.8,194.25
5660,6/6/04,19538,110.05,9.08,119.13
5661,6/22/04,17312,140.4,11.58,151.98
5662,6/26/04,12245,247.4,20.41,267.81
5663,6/20/04,9432,222.01,18.32,240.33
5664,6/3/04,5394,24.31,2.01,26.32
5665,6/14/04,8951,269.38,22.22,291.6
5666,6/13/04,18557,38.08,3.14,41.22
5667,6/15/04,15180,351.62,29.01,380.63
5668,6/9/04,5353,102.9,8.49,111.39
5669,6/14/04,6164,26,2.15,28.14
5670,6/18/04,14665,74.45,6.14,80.59
5671,6/5/04,732,205.75,16.97,222.72
5672,6/14/04,9742,367.02,30.28,397.3
5673,6/2/04,16738,366.25,30.22,396.47
5674,6/19/04,17651,375.96,31.02,406.98
5675,6/10/04,13175,122.2,10.08,132.28
5676,6/15/04,18293,345.26,28.48,373.74
5677,6/18/04,14112,228.49,18.85,247.34
5678,6/1/04,14637,191.72,15.82,207.54
5679,6/1/04,9218,384.56,31.73,416.29
5680,6/24/04,16980,144.78,11.94,156.72
5681,6/7/04,9314,196.47,16.21,212.68
5682,6/12/04,6667,4.04,0.33,4.37
5683,6/5/04,3892,94.99,7.84,102.83
5684,6/10/04,8434,24.86,2.05,26.91
5685,6/8/04,15043,349.56,28.84,378.4
5686,6/13/04,2361,233.42,19.26,252.68
5687,6/20/04,812,21.51,1.77,23.28
5688,6/18/04,6067,278,22.94,300.94
5689,6/17/04,4180,326.49,26.94,353.43
5690,6/8/04,3570,153.92,12.7,166.62
5691,6/2/04,3870,289.92,23.92,313.84
5692,6/26/04,313,324.72,26.79,351.51
5693,6/28/04,13622,235.46,19.43,254.89
5694,6/7/04,18967,192.54,15.88,208.42
5695,6/12/04,10769,238.26,19.66,257.92
5696,6/20/04,9502,334.52,27.6,362.12
5697,6/10/04,1276,89.73,7.4,97.13
5698,6/29/04,3576,321.51,26.52,348.03
5699,6/12/04,13798,144.25,11.9,156.15
5700,6/8/04,17795,180.77,14.91,195.68
5701,6/24/04,17458,57.43,4.74,62.17
5702,6/15/04,9493,118.75,9.8,128.55
5703,6/20/04,6682,180.29,14.87,195.16
5704,6/24/04,3923,317.23,26.17,343.4
5705,6/22/04,16296,350.68,28.93,379.61
5706,6/26/04,14277,204.59,16.88,221.47
5707,6/21/04,3541,319.01,26.32,345.33
5708,6/9/04,10208,8.35,0.69,9.04
5709,6/21/04,19649,208.56,17.21,225.77
5710,6/17/04,12331,358.53,29.58,388.11
5711,6/17/04,6665,275.06,22.69,297.75
5712,6/12/04,1814,322.28,26.59,348.87
5713,6/11/04,3696,243.62,20.1,263.72
5714,6/24/04,15127,398.03,32.84,430.87
5715,6/9/04,11184,320.08,26.41,346.49
5716,6/28/04,1186,391.13,32.27,423.4
5717,6/5/04,9239,132.38,10.92,143.3
5718,6/25/04,1930,8.49,0.7,9.19
5719,6/17/04,18996,137.99,11.38,149.37
5720,6/26/04,9196,320.86,26.47,347.33
5721,6/28/04,5505,339.89,28.04,367.93
5722,6/28/04,18380,166.14,13.71,179.85
5723,6/27/04,2107,269.98,22.27,292.25
5724,6/15/04,11178,240.39,19.83,260.22
5725,6/21/04,1915,240.14,19.81,259.95
5726,6/10/04,7670,37.2,3.07,40.27
5727,6/5/04,7646,141.61,11.68,153.29
5728,6/5/04,13082,263.08,21.7,284.78
5729,6/15/04,4550,216.11,17.83,233.94
5730,6/10/04,6016,32.99,2.72,35.71
5731,6/5/04,3326,111.26,9.18,120.44
5732,6/27/04,15726,83.54,6.89,90.43
5733,6/25/04,12513,243.57,20.09,263.66
5734,6/20/04,1893,215.45,17.77,233.22
5735,6/10/04,11195,282.34,23.29,305.63
5736,6/18/04,10543,290.71,23.98,314.69
5737,6/11/04,5936,159.66,13.17,172.83
5738,6/28/04,6095,228.76,18.87,247.63
5739,6/26/04,5832,208.37,17.19,225.56
5740,6/16/04,17794,89.88,7.42,97.3
5741,6/9/04,17180,237.72,19.61,257.33
5742,6/23/04,2421,328.42,27.09,355.51
5743,6/1/04,19585,114.01,9.41,123.42
5744,6/27/04,18263,151.15,12.47,163.62
5745,6/17/04,14450,247.17,20.39,267.56
5746,6/23/04,370,360.86,29.77,390.63
5747,6/19/04,5565,102.18,8.43,110.61
5748,6/21/04,16329,159.73,13.18,172.91
5749,6/6/04,5087,330.81,27.29,358.1
5750,6/5/04,8775,166.49,13.74,180.23
5751,6/30/04,7496,308.81,25.48,334.29
5752,6/20/04,6947,217.5,17.94,235.44
5753,6/23/04,7388,344.38,28.41,372.79
5754,6/17/04,15014,364.81,30.1,394.91
5755,6/23/04,18726,77.62,6.4,84.02
5756,6/4/04,571,161.86,13.35,175.21
5757,6/5/04,12589,320.01,26.4,346.41
5758,6/10/04,9704,119.43,9.85,129.28
5759,6/11/04,3688,186.99,15.43,202.42
5760,6/12/04,13637,237.92,19.63,257.55
5761,6/4/04,4279,184.79,15.25,200.04
5762,6/18/04,6835,196.38,16.2,212.58
5763,6/20/04,17854,120.66,9.95,130.61
5764,6/14/04,4382,264.13,21.79,285.92
5765,6/25/04,12656,196.21,16.19,212.4
5766,6/26/04,7599,326.02,26.9,352.92
5767,6/17/04,14897,158.35,13.06,171.41
5768,6/24/04,13137,257.24,21.22,278.46
5769,6/19/04,14809,70.37,5.81,76.18
5770,6/27/04,14092,32.84,2.71,35.55
5771,6/13/04,8239,91.66,7.56,99.22
5772,6/4/04,11722,259.1,21.38,280.48
5773,6/1/04,5118,304.72,25.14,329.86
5774,6/25/04,18606,94.55,7.8,102.35
5775,6/21/04,3751,96.82,7.99,104.81
5776,6/4/04,14128,79.63,6.57,86.2
5777,6/7/04,10449,392.16,32.35,424.51
5778,6/9/04,2448,2.45,0.2,2.65
5779,6/22/04,14742,75.36,6.22,81.58
5780,6/15/04,17375,38.59,3.18,41.77
5781,6/7/04,8357,238.17,19.65,257.82
5782,6/17/04,3726,124.69,10.29,134.98
5783,6/20/04,15416,284.83,23.5,308.33
5784,6/12/04,9292,185.13,15.27,200.4
5785,6/8/04,4541,242.15,19.98,262.13
5786,6/28/04,3983,230.81,19.04,249.85
5787,6/25/04,5563,160.81,13.27,174.08
5788,6/8/04,3280,65.76,5.43,71.19
5789,6/19/04,15165,377.52,31.15,408.67
5790,6/27/04,3858,386.89,31.92,418.81
5791,6/23/04,124,291.37,24.04,315.41
5792,6/8/04,11137,177.54,14.65,192.19
5793,6/25/04,6407,332.73,27.45,360.18
5794,6/6/04,9896,85.75,7.07,92.82
5795,6/29/04,7390,128.66,10.61,139.27
5796,6/28/04,19563,373.26,30.79,404.05
5797,6/7/04,17051,380,31.35,411.35
5798,6/11/04,10485,399.84,32.99,432.83
5799,6/20/04,16578,38.88,3.21,42.09
5800,6/17/04,3872,252.9,20.86,273.76
5801,6/7/04,13606,104.81,8.65,113.46
5802,6/28/04,253,17.53,1.45,18.98
5803,6/13/04,337,97.76,8.07,105.83
5804,6/25/04,7803,146.78,12.11,158.89
5805,6/26/04,7933,44.29,3.65,47.94
5806,6/17/04,6986,316.53,26.11,342.64
5807,6/29/04,17364,25.7,2.12,27.82
5808,6/13/04,6390,68.79,5.68,74.47
5809,6/18/04,7881,123.23,10.17,133.4
5810,6/11/04,18900,2.35,0.19,2.54
5811,6/15/04,5229,346.21,28.56,374.77
5812,6/15/04,10241,320.52,26.44,346.96
5813,6/4/04,19571,162.07,13.37,175.44
5814,6/29/04,14969,86.29,7.12,93.41
5815,6/1/04,13596,371.92,30.68,402.6
5816,6/16/04,2235,206.04,17,223.04
5817,6/20/04,17060,306.97,25.33,332.3
5818,6/6/04,17661,261.62,21.58,283.2
5819,6/10/04,13067,394.94,32.58,427.52
5820,6/7/04,16529,22.93,1.89,24.82
5821,6/6/04,11436,106.49,8.79,115.28
5822,6/17/04,8991,34.26,2.83,37.09
5823,6/2/04,18499,120.84,9.97,130.81
5824,6/14/04,18729,253.4,20.91,274.31
5825,6/13/04,18239,167.31,13.8,181.11
5826,6/14/04,12183,68.72,5.67,74.39
5827,6/29/04,8968,140.28,11.57,151.85
5828,6/23/04,9942,55.1,4.55,59.65
5829,6/29/04,10477,56.09,4.63,60.72
5830,6/23/04,817,194.44,16.04,210.48
5831,6/6/04,15208,386.45,31.88,418.33
5832,6/2/04,41,160.75,13.26,174.01
5833,6/22/04,19394,6.7,0.55,7.25
5834,6/20/04,3313,379.7,31.33,411.03
5835,6/7/04,12525,392.41,32.37,424.78
5836,6/14/04,18274,94.04,7.76,101.8
5837,6/29/04,10749,89.53,7.39,96.92
5838,6/13/04,19687,193.37,15.95,209.32
5839,6/10/04,983,174.37,14.39,188.76
5840,6/18/04,6856,1.59,0.13,1.72
5841,6/22/04,7893,257.1,21.21,278.31
5842,6/5/04,2946,343.24,28.32,371.56
5843,6/6/04,3774,334.53,27.6,362.13
5844,6/28/04,8484,31.1,2.57,33.67
5845,6/15/04,12404,137.42,11.34,148.76
5846,6/14/04,5341,218.34,18.01,236.35
5847,6/6/04,19658,340.42,28.08,368.5
5848,6/6/04,12283,272.99,22.52,295.51
5849,6/23/04,18868,375.92,31.01,406.93
5850,6/9/04,7543,178.61,14.74,193.35
5851,6/10/04,6671,12.52,1.03,13.55
5852,6/11/04,7668,338.37,27.92,366.29
5853,6/1/04,3454,95.6,7.89,103.49
5854,6/28/04,4636,382.18,31.53,413.71
5855,6/20/04,2145,251.44,20.74,272.18
5856,6/2/04,6253,184,15.18,199.18
5857,6/4/04,1514,287.91,23.75,311.66
5858,6/10/04,17165,217.45,17.94,235.39
5859,6/13/04,1879,15.52,1.28,16.8
5860,6/21/04,9883,107.44,8.86,116.3
5861,6/4/04,2068,343.69,28.35,372.04
5862,6/15/04,19115,290.18,23.94,314.12
5863,6/20/04,1056,77.12,6.36,83.48
5864,6/21/04,4278,85.5,7.05,92.55
5865,6/7/04,5508,225.08,18.57,243.65
5866,6/13/04,15498,260.24,21.47,281.71
5867,6/11/04,4604,332.66,27.44,360.1
5868,6/10/04,14111,93.93,7.75,101.68
5869,6/26/04,8877,352.31,29.07,381.38
5870,6/1/04,2585,31.36,2.59,33.95
5871,6/5/04,5978,62.23,5.13,67.36
5872,6/24/04,4096,93.39,7.7,101.09
5873,6/26/04,15482,397.97,32.83,430.8
5874,6/13/04,15430,226.71,18.7,245.41
5875,6/10/04,15218,267.77,22.09,289.86
5876,6/22/04,7027,80.94,6.68,87.62
5877,6/1/04,12994,141.03,11.63,152.66
5878,6/6/04,19265,281.33,23.21,304.54
5879,6/12/04,3440,300.25,24.77,325.02
5880,6/30/04,17682,224.95,18.56,243.51
5881,6/7/04,17851,344.48,28.42,372.9
5882,6/7/04,9248,272.13,22.45,294.58
5883,6/27/04,15344,86.62,7.15,93.77
5884,6/14/04,9710,192.35,15.87,208.22
5885,6/18/04,12098,345.12,28.47,373.59
5886,6/21/04,9087,342.18,28.23,370.41
5887,6/12/04,10529,390.63,32.23,422.86
5888,6/11/04,4870,286.45,23.63,310.08
5889,6/19/04,19231,335.95,27.72,363.67
5890,6/9/04,4738,156.34,12.9,169.24
5891,6/30/04,8157,352.01,29.04,381.05
5892,6/12/04,14249,130.88,10.8,141.68
5893,6/13/04,19356,182.03,15.02,197.05
5894,6/30/04,13545,56.36,4.65,61.01
5895,6/27/04,18818,240.14,19.81,259.95
5896,6/26/04,18118,48.68,4.02,52.7
5897,6/10/04,10445,211.69,17.46,229.15
5898,6/28/04,4021,310.94,25.65,336.59
5899,6/9/04,2623,257.09,21.21,278.3
5900,6/5/04,5258,300.7,24.81,325.51
5901,6/22/04,8887,297.61,24.55,322.16
5902,6/30/04,4325,92.7,7.65,100.35
5903,6/8/04,6666,323.17,26.66,349.83
5904,6/16/04,13281,236.59,19.52,256.11
5905,6/27/04,12375,109.81,9.06,118.87
5906,6/12/04,14683,302.22,24.93,327.15
5907,6/15/04,13079,249.26,20.56,269.82
5908,6/4/04,14696,232.99,19.22,252.21
5909,6/23/04,3116,16.59,1.37,17.96
5910,6/24/04,3015,392.07,32.35,424.42
5911,6/15/04,6018,105.46,8.7,114.16
5912,6/27/04,14427,171.3,14.13,185.43
5913,6/21/04,12845,19.71,1.63,21.34
5914,6/21/04,12537,0.27,0.02,0.29
5915,6/7/04,11153,213.69,17.63,231.32
5916,6/22/04,10698,238.29,19.66,257.95
5917,6/11/04,14904,230.81,19.04,249.85
5918,6/18/04,2700,309.94,25.57,335.51
5919,6/16/04,15340,265.16,21.88,287.04
5920,6/1/04,14076,147.05,12.13,159.18
5921,6/8/04,8120,180.24,14.87,195.11
5922,6/1/04,8345,351.94,29.04,380.98
5923,6/23/04,5364,260.45,21.49,281.94
5924,6/27/04,19621,246.29,20.32,266.61
5925,6/9/04,4360,71.23,5.88,77.11
5926,6/22/04,1989,321.97,26.56,348.53
5927,6/21/04,16354,385.84,31.83,417.67
5928,6/23/04,1726,34.19,2.82,37.01
5929,6/12/04,4865,189.53,15.64,205.17
5930,6/5/04,7561,275.07,22.69,297.76
5931,6/13/04,5390,80.19,6.62,86.81
5932,6/11/04,17345,226.12,18.65,244.77
5933,6/15/04,15744,283.76,23.41,307.17
5934,6/4/04,4103,275.39,22.72,298.11
5935,6/15/04,9825,196.83,16.24,213.07
5936,6/4/04,1589,238.59,19.68,258.27
5937,6/15/04,8271,235.68,19.44,255.12
5938,6/11/04,14828,20.83,1.72,22.55
5939,6/28/04,1562,128.1,10.57,138.67
5940,6/23/04,67,284.68,23.49,308.17
5941,6/12/04,18574,195.19,16.1,211.29
5942,6/2/04,3462,189.44,15.63,205.07
5943,6/2/04,6306,112.56,9.29,121.85
5944,6/9/04,5519,352.07,29.05,381.12
5945,6/1/04,5657,336.91,27.8,364.71
5946,6/18/04,7638,153.29,12.65,165.94
5947,6/25/04,10831,73.12,6.03,79.15
5948,6/9/04,15017,32.34,2.67,35.01
5949,6/29/04,17455,332.07,27.4,359.47
5950,6/30/04,14199,331.53,27.35,358.88
5951,6/14/04,700,300.3,24.77,325.07
5952,6/5/04,19485,267.31,22.05,289.36
5953,6/24/04,13401,395.23,32.61,427.84
5954,6/29/04,1798,60.78,5.01,65.79
5955,6/26/04,15655,50.39,4.16,54.55
5956,6/1/04,2250,20.42,1.68,22.1
5957,6/7/04,4015,343.76,28.36,372.12
5958,6/24/04,2493,157.61,13,170.61
5959,6/12/04,3620,104.66,8.63,113.29
5960,6/25/04,652,78.92,6.51,85.43
5961,6/24/04,14113,196.13,16.18,212.31
5962,6/6/04,18986,104.58,8.63,113.21
5963,6/10/04,1285,353.12,29.13,382.25
5964,6/9/04,13129,50.02,4.13,54.15
5965,6/6/04,6021,292,24.09,316.09
5966,6/14/04,17682,393.63,32.47,426.1
5967,6/20/04,3080,252.34,20.82,273.16
5968,6/22/04,19886,197.39,16.28,213.67
5969,6/27/04,452,61.12,5.04,66.16
5970,6/7/04,19948,265.31,21.89,287.2
5971,6/23/04,7695,50.13,4.14,54.27
5972,6/11/04,1101,101.18,8.35,109.53
5973,6/6/04,903,32,2.64,34.64
5974,6/29/04,1360,69.61,5.74,75.35
5975,6/1/04,13686,266.31,21.97,288.28
5976,6/2/04,17064,194.57,16.05,210.62
5977,6/25/04,7723,149.78,12.36,162.14
5978,6/9/04,9608,298.22,24.6,322.82
5979,6/8/04,2440,86.94,7.17,94.11
5980,6/21/04,435,154.51,12.75,167.26
5981,6/3/04,17297,214.46,17.69,232.15
5982,6/27/04,13160,300.61,24.8,325.41
5983,6/25/04,4167,364.25,30.05,394.3
5984,6/29/04,9483,372.34,30.72,403.06
5985,6/4/04,3228,59.79,4.93,64.72
5986,6/19/04,11281,220.39,18.18,238.57
5987,6/24/04,13622,173.24,14.29,187.53
5988,6/14/04,11783,336.56,27.77,364.33
5989,6/10/04,3572,294.54,24.3,318.84
5990,6/18/04,19481,369.12,30.45,399.57
5991,6/27/04,19902,167.44,13.81,181.25
5992,6/22/04,13704,268.85,22.18,291.03
5993,6/21/04,5849,214.65,17.71,232.36
5994,6/7/04,15656,28.12,2.32,30.44
5995,6/29/04,12785,243.99,20.13,264.12
5996,6/5/04,9280,384.15,31.69,415.84
5997,6/10/04,19698,258.13,21.3,279.43
5998,6/5/04,4330,303.76,25.06,328.82
5999,6/30/04,223,14.1,1.16,15.26
6000,6/24/04,7525,267.42,22.06,289.48
6001,7/4/04,16984,67.99,5.61,73.6
6002,7/14/04,5465,262.95,21.69,284.64
6003,7/20/04,5650,365.8,30.18,395.98
6004,7/8/04,3023,378.63,31.24,409.87
6005,7/1/04,9521,208.61,17.21,225.82
6006,7/15/04,8131,190.72,15.73,206.45
6007,7/20/04,7675,238.46,19.67,258.13
6008,7/8/04,19226,370.03,30.53,400.56
6009,7/24/04,3743,225.23,18.58,243.81
6010,7/6/04,4152,332.86,27.46,360.32
6011,7/25/04,11755,267.96,22.11,290.07
6012,7/20/04,7606,166.74,13.76,180.5
6013,7/14/04,5012,76.31,6.3,82.61
6014,7/20/04,15150,197.57,16.3,213.87
6015,7/3/04,10217,168.26,13.88,182.14
6016,7/1/04,19445,298.94,24.66,323.6
6017,7/6/04,40,55.13,4.55,59.68
6018,7/17/04,731,107.09,8.83,115.92
6019,7/14/04,14704,290.82,23.99,314.81
6020,7/8/04,17249,324.3,26.75,351.05
6021,7/19/04,17307,9.46,0.78,10.24
6022,7/20/04,16642,257.43,21.24,278.67
6023,7/12/04,1856,154.53,12.75,167.28
6024,7/9/04,5974,5.05,0.42,5.47
6025,7/2/04,17528,78.22,6.45,84.67
6026,7/6/04,13128,252.93,20.87,273.8
6027,7/31/04,91,293.24,24.19,317.43
6028,7/15/04,13972,270.4,22.31,292.71
6029,7/16/04,5087,124.37,10.26,134.63
6030,7/21/04,19978,252.06,20.79,272.85
6031,7/27/04,2521,159.89,13.19,173.08
6032,7/7/04,10514,322.9,26.64,349.54
6033,7/30/04,12113,319.52,26.36,345.88
6034,7/26/04,12387,3.91,0.32,4.23
6035,7/2/04,6658,20.66,1.7,22.36
6036,7/25/04,15008,119.19,9.83,129.02
6037,7/5/04,4726,286.65,23.65,310.3
6038,7/17/04,16132,393.77,32.49,426.26
6039,7/7/04,14340,133.29,11,144.29
6040,7/10/04,441,358.69,29.59,388.28
6041,7/3/04,1319,162.31,13.39,175.7
6042,7/27/04,18096,8.95,0.74,9.69
6043,7/19/04,17190,31.13,2.57,33.7
6044,7/16/04,19784,236.14,19.48,255.62
6045,7/17/04,3288,30.63,2.53,33.16
6046,7/15/04,15016,80.97,6.68,87.65
6047,7/7/04,19354,120.37,9.93,130.3
6048,7/3/04,9699,79.14,6.53,85.67
6049,7/12/04,14177,27.11,2.24,29.35
6050,7/10/04,17053,164.34,13.56,177.9
6051,7/20/04,4452,251.31,20.73,272.04
6052,7/12/04,14533,396.22,32.69,428.91
6053,7/24/04,7026,270.93,22.35,293.28
6054,7/26/04,4956,253.94,20.95,274.89
6055,7/24/04,17383,29.72,2.45,32.17
6056,7/25/04,11354,173.18,14.29,187.47
6057,7/21/04,5741,196.99,16.25,213.24
6058,7/21/04,19581,333.14,27.48,360.62
6059,7/27/04,15051,156.14,12.88,169.02
6060,7/31/04,18524,272.65,22.49,295.14
6061,7/4/04,19795,237.83,19.62,257.45
6062,7/3/04,19956,260.51,21.49,282
6063,7/14/04,16921,366.87,30.27,397.14
6064,7/22/04,3287,6.03,0.5,6.53
6065,7/28/04,6230,151.8,12.52,164.32
6066,7/20/04,3359,304.09,25.09,329.18
6067,7/15/04,9720,68.57,5.66,74.23
6068,7/2/04,16039,71.28,5.88,77.16
6069,7/28/04,14671,54.22,4.47,58.69
6070,7/30/04,3329,289.25,23.86,313.11
6071,7/27/04,16333,53.56,4.42,57.98
6072,7/28/04,5071,310.76,25.64,336.4
6073,7/5/04,2027,371.45,30.64,402.09
6074,7/17/04,8271,45.55,3.76,49.31
6075,7/14/04,6707,307.22,25.35,332.57
6076,7/25/04,6247,342.27,28.24,370.51
6077,7/9/04,6249,358.06,29.54,387.6
6078,7/10/04,4280,17.45,1.44,18.89
6079,7/5/04,3583,85.74,7.07,92.81
6080,7/24/04,4894,176.2,14.54,190.74
6081,7/27/04,2823,184.23,15.2,199.43
6082,7/9/04,12948,144.16,11.89,156.05
6083,7/12/04,1321,303.8,25.06,328.86
6084,7/18/04,18571,174.57,14.4,188.97
6085,7/16/04,14530,183.55,15.14,198.69
6086,7/24/04,10246,146.23,12.06,158.29
6087,7/20/04,225,57.66,4.76,62.42
6088,7/26/04,3299,208.89,17.23,226.12
6089,7/4/04,16584,9.22,0.76,9.98
6090,7/26/04,17584,287.07,23.68,310.75
6091,7/3/04,17969,175.07,14.44,189.51
6092,7/19/04,2456,175.43,14.47,189.9
6093,7/11/04,14964,360.12,29.71,389.83
6094,7/26/04,6462,286.18,23.61,309.79
6095,7/1/04,3784,34.03,2.81,36.84
6096,7/4/04,665,9.26,0.76,10.02
6097,7/11/04,4128,329.95,27.22,357.17
6098,7/2/04,4134,239.51,19.76,259.27
6099,7/26/04,13544,262.33,21.64,283.97
6100,7/24/04,16682,134.12,11.06,145.18
6101,7/14/04,6879,17.58,1.45,19.03
6102,7/31/04,14160,171,14.11,185.11
6103,7/18/04,372,46.28,3.82,50.1
6104,7/13/04,18127,210.8,17.39,228.19
6105,7/19/04,8100,336.48,27.76,364.24
6106,7/26/04,3135,28.48,2.35,30.83
6107,7/30/04,18611,396.31,32.7,429.01
6108,7/8/04,10558,160.06,13.2,173.26
6109,7/9/04,12180,289.56,23.89,313.45
